movie_title,avg_compound,avg_positive,avg_neutral,avg_negative,avg_anger,avg_disgust,avg_fear,avg_joy,avg_sadness,avg_surprise
Along with the Gods: The Two Worlds,0.35548250464101633,0.47971401310060174,0.2932060988678131,0.12423150801914741,0.0197037725699677,0.020489433540812223,0.012629537423587517,0.27491150021911986,0.1156211962729382,0.20510512865924588
The Invisible Guest,0.37530690572243564,0.5371999074182264,0.20678556980612706,0.1618930023538937,0.025231822208520358,0.016628781268972978,0.03390302105298338,0.3215210307437014,0.11207505086869264,0.25324249203430904
The King's Man,0.12398352856437365,0.3465491425246,0.32358735078324874,0.22256561434439695,0.056489074523948704,0.046665691565334136,0.03307344364050849,0.19769161644624547,0.08819632857649894,0.20762982865019391
Mia and the White Lion,0.25934501390969544,0.44079868073918316,0.24048717271816394,0.18145366720528455,0.06335860705758817,0.014104952597878254,0.05085285799833125,0.3231653299748391,0.10109292660439548,0.1367627145638771
Peter Rabbit 2: The Runaway,0.19953620817512274,0.349453776050359,0.29803739581140687,0.14991756884148344,0.047719176797545476,0.016383222538861403,0.014926409733016002,0.21726567545556463,0.09678068276261907,0.18888743811752648
Peninsula,0.08635287096103032,0.29354430227229994,0.35151496052974834,0.2071914321432511,0.04069991176249456,0.044293907517761265,0.07835991914946738,0.17278393132728523,0.10275852379932376,0.14958884892364338
Hell or High Water,0.3088627356911699,0.49545992460412286,0.23601593334771073,0.18659718823774407,0.03874096102314066,0.027501330426409024,0.028703327841746264,0.3309456173811729,0.09851477190852162,0.21291138764548426
Almost Christmas,0.28816702771931885,0.4561176132876426,0.20302030222781467,0.1679505866882391,0.03013772502483331,0.021851362991292218,0.047582618964370306,0.3614592598419404,0.09674922545906153,0.20919950551120564
Love the Coopers,0.11024502081976782,0.3944037085729501,0.2652883101592682,0.28415869015096235,0.06801055827517916,0.04478350180462225,0.04009557142478199,0.2743318830809233,0.1458539415616542,0.153571715034383
Just Mercy,0.05679914189557381,0.3692591152777074,0.2310882194153023,0.3124599715537282,0.0933817096336176,0.0172680679852954,0.057019882908849316,0.24317220199993564,0.14214097982638868,0.20857599557562292
The War with Grandpa,0.2140255663895382,0.39961071155157013,0.17103323305491355,0.18558514337406828,0.035106741910018335,0.009124442190371132,0.02213226833116074,0.35772231788339337,0.1428293725387808,0.16771201474838096
Charlie's Angels,0.12708695617814858,0.3244741896850367,0.3338756620012767,0.1973872334168603,0.04356752464276113,0.021958507850358685,0.03430176691491695,0.24954519890326385,0.07755878613408031,0.17919254956999794
Pulimurugan,0.12745998992274202,0.19036277062880497,0.37844665108248593,0.06290278026678907,0.016645586562032466,0.013070964406166811,0.023745730490190884,0.10178680435521527,0.05297418778141337,0.1266634084843099
The Battleship Island,0.02195840868024299,0.31336982565699145,0.28190954077245595,0.29141141738196336,0.0722084296212415,0.02036004738385176,0.07406876622301818,0.20516445950152745,0.14588069829355496,0.14271574175150956
The Purge: Election Year,-0.21226326749970514,0.19825660181542237,0.24576926225466497,0.4105198701750487,0.14638858281735642,0.03419325424280635,0.11818186507385688,0.11328412920314193,0.1133799281646497,0.1621363145590294
The Nut Job 2: Nutty by Nature,-0.04137588144590457,0.26607866228868565,0.2841957972346184,0.30745454382772247,0.0853480265017909,0.03624755238891031,0.0314990972699403,0.20336237236818608,0.10460714150996253,0.21474001665754863
The Book of Henry,0.11249391509220004,0.3372801195783541,0.2644596956396708,0.22478620619978756,0.049382039448246325,0.04568005337525387,0.06128242419887098,0.21582511946442537,0.14990383807569738,0.1734668220684398
Benji,0.12553828086488503,0.31950728288536107,0.2556729044862407,0.19396900311824367,0.03710176612150444,0.01730437081284078,0.017452048650107587,0.24691399405056164,0.19371189355315285,0.132669469580239
The Burning Sea,0.11826751030760237,0.394291683736414,0.26760868456083264,0.27602417157769277,0.06181725051420009,0.05855764762459822,0.0663498020952793,0.25983519073734795,0.10368310327014633,0.15244535006591955
